edge_id,source,target,weight,relation,evidence
CE00268,author:phiala_e_shanahan,paper:arxiv:2107.00734,0.7,author_to_paper,arxiv:2107.00734
CE00269,paper:arxiv:2107.00734,facet:lineage,0.8,paper_to_facet,arxiv:2107.00734
CE00270,facet:lineage,paper:arxiv:2107.00734,0.95,facet_to_paper,arxiv:2107.00734
CE00271,paper:arxiv:2604.12416,author:urs_wenger,0.55,paper_to_author,arxiv:2604.12416
CE00272,author:urs_wenger,paper:arxiv:2604.12416,0.7,author_to_paper,arxiv:2604.12416
CE00273,paper:arxiv:2604.12416,facet:extension,0.8,paper_to_facet,arxiv:2604.12416
CE00274,facet:extension,paper:arxiv:2604.12416,0.95,facet_to_paper,arxiv:2604.12416
CE00275,paper:arxiv:2510.21330,author:vikas_kanaujia,0.55,paper_to_author,arxiv:2510.21330
CE00276,author:vikas_kanaujia,paper:arxiv:2510.21330,0.7,author_to_paper,arxiv:2510.21330
CE00277,paper:arxiv:2510.21330,author:vipul_arora,0.55,paper_to_author,arxiv:2510.21330
CE00278,author:vipul_arora,paper:arxiv:2510.21330,0.7,author_to_paper,arxiv:2510.21330
CE00279,paper:arxiv:2510.21330,facet:correction,0.8,paper_to_facet,arxiv:2510.21330
CE00280,facet:correction,paper:arxiv:2510.21330,0.95,facet_to_paper,arxiv:2510.21330
CE00281,paper:doi:10.1103/physrevd.111.074517,author:andrea_bulgarelli,0.55,paper_to_author,doi:10.1103/physrevd.111.074517
CE00282,author:andrea_bulgarelli,paper:doi:10.1103/physrevd.111.074517,0.7,author_to_paper,doi:10.1103/physrevd.111.074517
CE00283,paper:doi:10.1103/physrevd.111.074517,author:elia_cellini,0.55,paper_to_author,doi:10.1103/physrevd.111.074517
CE00284,author:elia_cellini,paper:doi:10.1103/physrevd.111.074517,0.7,author_to_paper,doi:10.1103/physrevd.111.074517
CE00285,paper:doi:10.1103/physrevd.111.074517,author:alessandro_nada,0.55,paper_to_author,doi:10.1103/physrevd.111.074517
CE00286,author:alessandro_nada,paper:doi:10.1103/physrevd.111.074517,0.7,author_to_paper,doi:10.1103/physrevd.111.074517
CE00287,paper:doi:10.1103/physrevd.111.074517,facet:extension,0.8,paper_to_facet,doi:10.1103/physrevd.111.074517
CE00288,facet:extension,paper:doi:10.1103/physrevd.111.074517,0.95,facet_to_paper,doi:10.1103/physrevd.111.074517
CE00289,paper:title:stochastic normalizing flows,author:wu_hao,0.55,paper_to_author,title:stochastic normalizing flows
CE00290,author:wu_hao,paper:title:stochastic normalizing flows,0.7,author_to_paper,title:stochastic normalizing flows
CE00291,paper:title:stochastic normalizing flows,author:k_o_hler_jonas,0.55,paper_to_author,title:stochastic normalizing flows
CE00292,author:k_o_hler_jonas,paper:title:stochastic normalizing flows,0.7,author_to_paper,title:stochastic normalizing flows
CE00293,paper:title:stochastic normalizing flows,author:noe_frank,0.55,paper_to_author,title:stochastic normalizing flows
CE00294,author:noe_frank,paper:title:stochastic normalizing flows,0.7,author_to_paper,title:stochastic normalizing flows
CE00295,paper:title:stochastic normalizing flows,facet:lineage,0.8,paper_to_facet,title:stochastic normalizing flows
CE00296,facet:lineage,paper:title:stochastic normalizing flows,0.95,facet_to_paper,title:stochastic normalizing flows
CE00297,paper:arxiv:2307.01050,author:vargas_francisco,0.55,paper_to_author,arxiv:2307.01050
CE00298,author:vargas_francisco,paper:arxiv:2307.01050,0.7,author_to_paper,arxiv:2307.01050
CE00299,paper:arxiv:2307.01050,author:padhy_shreyas,0.55,paper_to_author,arxiv:2307.01050
CE00300,author:padhy_shreyas,paper:arxiv:2307.01050,0.7,author_to_paper,arxiv:2307.01050
CE00301,paper:arxiv:2307.01050,author:blessing_denis,0.55,paper_to_author,arxiv:2307.01050
CE00302,author:blessing_denis,paper:arxiv:2307.01050,0.7,author_to_paper,arxiv:2307.01050
CE00303,paper:arxiv:2307.01050,author:n_u_sken_nikolas,0.55,paper_to_author,arxiv:2307.01050
CE00304,author:n_u_sken_nikolas,paper:arxiv:2307.01050,0.7,author_to_paper,arxiv:2307.01050
CE00305,paper:arxiv:2307.01050,facet:lineage,0.8,paper_to_facet,arxiv:2307.01050
CE00306,facet:lineage,paper:arxiv:2307.01050,0.95,facet_to_paper,arxiv:2307.01050
CE00307,paper:arxiv:2208.03832,author:ryan_abbott,0.55,paper_to_author,arxiv:2208.03832
CE00308,author:ryan_abbott,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00309,paper:arxiv:2208.03832,author:michael_s_albergo,0.55,paper_to_author,arxiv:2208.03832
CE00310,author:michael_s_albergo,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00311,paper:arxiv:2208.03832,author:aleksandar_botev,0.55,paper_to_author,arxiv:2208.03832
CE00312,author:aleksandar_botev,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00313,paper:arxiv:2208.03832,author:denis_boyda,0.55,paper_to_author,arxiv:2208.03832
CE00314,author:denis_boyda,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00315,paper:arxiv:2208.03832,author:k_cranmer,0.55,paper_to_author,arxiv:2208.03832
CE00316,author:k_cranmer,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00317,paper:arxiv:2208.03832,author:daniel_c_hackett,0.55,paper_to_author,arxiv:2208.03832
CE00318,author:daniel_c_hackett,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00319,paper:arxiv:2208.03832,author:gurtej_kanwar,0.55,paper_to_author,arxiv:2208.03832
CE00320,author:gurtej_kanwar,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00321,paper:arxiv:2208.03832,author:alexander_matthews,0.55,paper_to_author,arxiv:2208.03832
CE00322,author:alexander_matthews,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00323,paper:arxiv:2208.03832,author:s_bastien_racani_re,0.55,paper_to_author,arxiv:2208.03832
CE00324,author:s_bastien_racani_re,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00325,paper:arxiv:2208.03832,author:ali_razavi,0.55,paper_to_author,arxiv:2208.03832
CE00326,author:ali_razavi,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00327,paper:arxiv:2208.03832,author:danilo_jimenez_rezende,0.55,paper_to_author,arxiv:2208.03832
CE00328,author:danilo_jimenez_rezende,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00329,paper:arxiv:2208.03832,author:fernando_romero_l_pez,0.55,paper_to_author,arxiv:2208.03832
CE00330,author:fernando_romero_l_pez,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00331,paper:arxiv:2208.03832,author:phiala_e_shanahan,0.55,paper_to_author,arxiv:2208.03832
CE00332,author:phiala_e_shanahan,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00333,paper:arxiv:2208.03832,author:julian_m_urban,0.55,paper_to_author,arxiv:2208.03832
CE00334,author:julian_m_urban,paper:arxiv:2208.03832,0.7,author_to_paper,arxiv:2208.03832
CE00335,paper:arxiv:2208.03832,facet:adjacent_method,0.8,paper_to_facet,arxiv:2208.03832
CE00336,facet:adjacent_method,paper:arxiv:2208.03832,0.95,facet_to_paper,arxiv:2208.03832
CE00337,paper:arxiv:2208.03832,facet:extension,0.8,paper_to_facet,arxiv:2208.03832
CE00338,facet:extension,paper:arxiv:2208.03832,0.95,facet_to_paper,arxiv:2208.03832
CE00339,paper:arxiv:2601.20708,author:claudio_bonanno,0.55,paper_to_author,arxiv:2601.20708
CE00340,author:claudio_bonanno,paper:arxiv:2601.20708,0.7,author_to_paper,arxiv:2601.20708
CE00341,paper:arxiv:2601.20708,author:andrea_bulgarelli,0.55,paper_to_author,arxiv:2601.20708
CE00342,author:andrea_bulgarelli,paper:arxiv:2601.20708,0.7,author_to_paper,arxiv:2601.20708
CE00343,paper:arxiv:2601.20708,author:elia_cellini,0.55,paper_to_author,arxiv:2601.20708
CE00344,author:elia_cellini,paper:arxiv:2601.20708,0.7,author_to_paper,arxiv:2601.20708
CE00345,paper:arxiv:2601.20708,author:alessandro_nada,0.55,paper_to_author,arxiv:2601.20708
CE00346,author:alessandro_nada,paper:arxiv:2601.20708,0.7,author_to_paper,arxiv:2601.20708
CE00347,paper:arxiv:2601.20708,author:dario_panfalone,0.55,paper_to_author,arxiv:2601.20708
CE00348,author:dario_panfalone,paper:arxiv:2601.20708,0.7,author_to_paper,arxiv:2601.20708
CE00349,paper:arxiv:2601.20708,author:davide_vadacchino,0.55,paper_to_author,arxiv:2601.20708
CE00350,author:davide_vadacchino,paper:arxiv:2601.20708,0.7,author_to_paper,arxiv:2601.20708
CE00351,paper:arxiv:2601.20708,author:lorenzo_verzichelli,0.55,paper_to_author,arxiv:2601.20708
CE00352,author:lorenzo_verzichelli,paper:arxiv:2601.20708,0.7,author_to_paper,arxiv:2601.20708
CE00353,paper:arxiv:2601.20708,facet:extension,0.8,paper_to_facet,arxiv:2601.20708
CE00354,facet:extension,paper:arxiv:2601.20708,0.95,facet_to_paper,arxiv:2601.20708
CE00355,paper:doi:10.1140/epja/s10050-023-01154-w,author:ryan_abbott,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00356,author:ryan_abbott,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00357,paper:doi:10.1140/epja/s10050-023-01154-w,author:michael_s_albergo,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00358,author:michael_s_albergo,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00359,paper:doi:10.1140/epja/s10050-023-01154-w,author:aleksandar_botev,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00360,author:aleksandar_botev,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00361,paper:doi:10.1140/epja/s10050-023-01154-w,author:denis_boyda,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00362,author:denis_boyda,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00363,paper:doi:10.1140/epja/s10050-023-01154-w,author:k_cranmer,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00364,author:k_cranmer,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00365,paper:doi:10.1140/epja/s10050-023-01154-w,author:daniel_c_hackett,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00366,author:daniel_c_hackett,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00367,paper:doi:10.1140/epja/s10050-023-01154-w,author:alexander_matthews,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00368,author:alexander_matthews,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00369,paper:doi:10.1140/epja/s10050-023-01154-w,author:s_bastien_racani_re,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00370,author:s_bastien_racani_re,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00371,paper:doi:10.1140/epja/s10050-023-01154-w,author:ali_razavi,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00372,author:ali_razavi,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00373,paper:doi:10.1140/epja/s10050-023-01154-w,author:danilo_jimenez_rezende,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00374,author:danilo_jimenez_rezende,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00375,paper:doi:10.1140/epja/s10050-023-01154-w,author:fernando_romero_l_pez,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00376,author:fernando_romero_l_pez,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00377,paper:doi:10.1140/epja/s10050-023-01154-w,author:phiala_e_shanahan,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00378,author:phiala_e_shanahan,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00379,paper:doi:10.1140/epja/s10050-023-01154-w,author:julian_m_urban,0.55,paper_to_author,doi:10.1140/epja/s10050-023-01154-w
CE00380,author:julian_m_urban,paper:doi:10.1140/epja/s10050-023-01154-w,0.7,author_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00381,paper:doi:10.1140/epja/s10050-023-01154-w,facet:extension,0.8,paper_to_facet,doi:10.1140/epja/s10050-023-01154-w
CE00382,facet:extension,paper:doi:10.1140/epja/s10050-023-01154-w,0.95,facet_to_paper,doi:10.1140/epja/s10050-023-01154-w
CE00383,paper:arxiv:2510.26081,author:vega_octavio,0.55,paper_to_author,arxiv:2510.26081
CE00384,author:vega_octavio,paper:arxiv:2510.26081,0.7,author_to_paper,arxiv:2510.26081
CE00385,paper:arxiv:2510.26081,author:komijani_javad,0.55,paper_to_author,arxiv:2510.26081
CE00386,author:komijani_javad,paper:arxiv:2510.26081,0.7,author_to_paper,arxiv:2510.26081
CE00387,paper:arxiv:2510.26081,author:el_khadra_aida,0.55,paper_to_author,arxiv:2510.26081
CE00388,author:el_khadra_aida,paper:arxiv:2510.26081,0.7,author_to_paper,arxiv:2510.26081
CE00389,paper:arxiv:2510.26081,author:marinkovic_marina,0.55,paper_to_author,arxiv:2510.26081
CE00390,author:marinkovic_marina,paper:arxiv:2510.26081,0.7,author_to_paper,arxiv:2510.26081
CE00391,paper:arxiv:2510.26081,facet:lineage,0.8,paper_to_facet,arxiv:2510.26081
CE00392,facet:lineage,paper:arxiv:2510.26081,0.95,facet_to_paper,arxiv:2510.26081
CE00393,paper:arxiv:2410.02711,author:albergo_michael_s,0.55,paper_to_author,arxiv:2410.02711
CE00394,author:albergo_michael_s,paper:arxiv:2410.02711,0.7,author_to_paper,arxiv:2410.02711
CE00395,paper:arxiv:2410.02711,author:vanden_eijnden_eric,0.55,paper_to_author,arxiv:2410.02711
CE00396,author:vanden_eijnden_eric,paper:arxiv:2410.02711,0.7,author_to_paper,arxiv:2410.02711
CE00397,paper:arxiv:2410.02711,facet:lineage,0.8,paper_to_facet,arxiv:2410.02711
CE00398,facet:lineage,paper:arxiv:2410.02711,0.95,facet_to_paper,arxiv:2410.02711
CE00399,paper:doi:10.1103/physrevd.103.074504,author:denis_boyda,0.55,paper_to_author,doi:10.1103/physrevd.103.074504
CE00400,author:denis_boyda,paper:doi:10.1103/physrevd.103.074504,0.7,author_to_paper,doi:10.1103/physrevd.103.074504
CE00401,paper:doi:10.1103/physrevd.103.074504,author:gurtej_kanwar,0.55,paper_to_author,doi:10.1103/physrevd.103.074504
CE00402,author:gurtej_kanwar,paper:doi:10.1103/physrevd.103.074504,0.7,author_to_paper,doi:10.1103/physrevd.103.074504
CE00403,paper:doi:10.1103/physrevd.103.074504,author:s_bastien_racani_re,0.55,paper_to_author,doi:10.1103/physrevd.103.074504
CE00404,author:s_bastien_racani_re,paper:doi:10.1103/physrevd.103.074504,0.7,author_to_paper,doi:10.1103/physrevd.103.074504
CE00405,paper:doi:10.1103/physrevd.103.074504,author:danilo_jimenez_rezende,0.55,paper_to_author,doi:10.1103/physrevd.103.074504
CE00406,author:danilo_jimenez_rezende,paper:doi:10.1103/physrevd.103.074504,0.7,author_to_paper,doi:10.1103/physrevd.103.074504
CE00407,paper:doi:10.1103/physrevd.103.074504,author:michael_s_albergo,0.55,paper_to_author,doi:10.1103/physrevd.103.074504
CE00408,author:michael_s_albergo,paper:doi:10.1103/physrevd.103.074504,0.7,author_to_paper,doi:10.1103/physrevd.103.074504
CE00409,paper:doi:10.1103/physrevd.103.074504,author:k_cranmer,0.55,paper_to_author,doi:10.1103/physrevd.103.074504
CE00410,author:k_cranmer,paper:doi:10.1103/physrevd.103.074504,0.7,author_to_paper,doi:10.1103/physrevd.103.074504
CE00411,paper:doi:10.1103/physrevd.103.074504,author:daniel_c_hackett,0.55,paper_to_author,doi:10.1103/physrevd.103.074504
CE00412,author:daniel_c_hackett,paper:doi:10.1103/physrevd.103.074504,0.7,author_to_paper,doi:10.1103/physrevd.103.074504
CE00413,paper:doi:10.1103/physrevd.103.074504,author:phiala_e_shanahan,0.55,paper_to_author,doi:10.1103/physrevd.103.074504
CE00414,author:phiala_e_shanahan,paper:doi:10.1103/physrevd.103.074504,0.7,author_to_paper,doi:10.1103/physrevd.103.074504
CE00415,paper:doi:10.1103/physrevd.103.074504,facet:extension,0.8,paper_to_facet,doi:10.1103/physrevd.103.074504
CE00416,facet:extension,paper:doi:10.1103/physrevd.103.074504,0.95,facet_to_paper,doi:10.1103/physrevd.103.074504
CE00417,paper:doi:10.1103/physrevd.103.074504,facet:identity,0.8,paper_to_facet,doi:10.1103/physrevd.103.074504
CE00418,facet:identity,paper:doi:10.1103/physrevd.103.074504,0.95,facet_to_paper,doi:10.1103/physrevd.103.074504
CE00419,paper:doi:10.1103/physrevd.103.074504,facet:lineage,0.8,paper_to_facet,doi:10.1103/physrevd.103.074504
CE00420,facet:lineage,paper:doi:10.1103/physrevd.103.074504,0.95,facet_to_paper,doi:10.1103/physrevd.103.074504
CE00421,paper:doi:10.1103/physrevd.107.014512,author:ankur_singha,0.55,paper_to_author,doi:10.1103/physrevd.107.014512
CE00422,author:ankur_singha,paper:doi:10.1103/physrevd.107.014512,0.7,author_to_paper,doi:10.1103/physrevd.107.014512
CE00423,paper:doi:10.1103/physrevd.107.014512,author:dipankar_chakrabarti,0.55,paper_to_author,doi:10.1103/physrevd.107.014512
CE00424,author:dipankar_chakrabarti,paper:doi:10.1103/physrevd.107.014512,0.7,author_to_paper,doi:10.1103/physrevd.107.014512
CE00425,paper:doi:10.1103/physrevd.107.014512,author:vipul_arora,0.55,paper_to_author,doi:10.1103/physrevd.107.014512
CE00426,author:vipul_arora,paper:doi:10.1103/physrevd.107.014512,0.7,author_to_paper,doi:10.1103/physrevd.107.014512
CE00427,paper:doi:10.1103/physrevd.107.014512,facet:author,0.8,paper_to_facet,doi:10.1103/physrevd.107.014512
CE00428,facet:author,paper:doi:10.1103/physrevd.107.014512,0.95,facet_to_paper,doi:10.1103/physrevd.107.014512
CE00429,paper:doi:10.1103/physrevd.107.014512,facet:failure,0.8,paper_to_facet,doi:10.1103/physrevd.107.014512
CE00430,facet:failure,paper:doi:10.1103/physrevd.107.014512,0.95,facet_to_paper,doi:10.1103/physrevd.107.014512
CE00431,paper:doi:10.1103/physrevd.108.114501,author:kim_a_nicoli,0.55,paper_to_author,doi:10.1103/physrevd.108.114501
CE00432,author:kim_a_nicoli,paper:doi:10.1103/physrevd.108.114501,0.7,author_to_paper,doi:10.1103/physrevd.108.114501
CE00433,paper:doi:10.1103/physrevd.108.114501,author:christopher_j_anders,0.55,paper_to_author,doi:10.1103/physrevd.108.114501
CE00434,author:christopher_j_anders,paper:doi:10.1103/physrevd.108.114501,0.7,author_to_paper,doi:10.1103/physrevd.108.114501
CE00435,paper:doi:10.1103/physrevd.108.114501,author:tobias_hartung,0.55,paper_to_author,doi:10.1103/physrevd.108.114501
CE00436,author:tobias_hartung,paper:doi:10.1103/physrevd.108.114501,0.7,author_to_paper,doi:10.1103/physrevd.108.114501
CE00437,paper:doi:10.1103/physrevd.108.114501,author:karl_jansen,0.55,paper_to_author,doi:10.1103/physrevd.108.114501
CE00438,author:karl_jansen,paper:doi:10.1103/physrevd.108.114501,0.7,author_to_paper,doi:10.1103/physrevd.108.114501
CE00439,paper:doi:10.1103/physrevd.108.114501,author:pan_kessel,0.55,paper_to_author,doi:10.1103/physrevd.108.114501
CE00440,author:pan_kessel,paper:doi:10.1103/physrevd.108.114501,0.7,author_to_paper,doi:10.1103/physrevd.108.114501
CE00441,paper:doi:10.1103/physrevd.108.114501,author:shinichi_nakajima,0.55,paper_to_author,doi:10.1103/physrevd.108.114501
CE00442,author:shinichi_nakajima,paper:doi:10.1103/physrevd.108.114501,0.7,author_to_paper,doi:10.1103/physrevd.108.114501
CE00443,paper:doi:10.1103/physrevd.108.114501,facet:failure,0.8,paper_to_facet,doi:10.1103/physrevd.108.114501
CE00444,facet:failure,paper:doi:10.1103/physrevd.108.114501,0.95,facet_to_paper,doi:10.1103/physrevd.108.114501
CE00445,paper:arxiv:2306.00581,author:ankur_singha,0.55,paper_to_author,arxiv:2306.00581
CE00446,author:ankur_singha,paper:arxiv:2306.00581,0.7,author_to_paper,arxiv:2306.00581
CE00447,paper:arxiv:2306.00581,author:dipankar_chakrabarti,0.55,paper_to_author,arxiv:2306.00581
CE00448,author:dipankar_chakrabarti,paper:arxiv:2306.00581,0.7,author_to_paper,arxiv:2306.00581
CE00449,paper:arxiv:2306.00581,author:arora_vipul,0.55,paper_to_author,arxiv:2306.00581
CE00450,author:arora_vipul,paper:arxiv:2306.00581,0.7,author_to_paper,arxiv:2306.00581
CE00451,paper:arxiv:2306.00581,facet:author,0.8,paper_to_facet,arxiv:2306.00581
CE00452,facet:author,paper:arxiv:2306.00581,0.95,facet_to_paper,arxiv:2306.00581
CE00453,paper:arxiv:2306.00581,facet:extension,0.8,paper_to_facet,arxiv:2306.00581
CE00454,facet:extension,paper:arxiv:2306.00581,0.95,facet_to_paper,arxiv:2306.00581
CE00455,paper:arxiv:2601.10774,author:mathis_gerdes,0.55,paper_to_author,arxiv:2601.10774
CE00456,author:mathis_gerdes,paper:arxiv:2601.10774,0.7,author_to_paper,arxiv:2601.10774
CE00457,paper:arxiv:2601.10774,author:miranda_c_n_cheng,0.55,paper_to_author,arxiv:2601.10774
CE00458,author:miranda_c_n_cheng,paper:arxiv:2601.10774,0.7,author_to_paper,arxiv:2601.10774
CE00459,paper:arxiv:2601.10774,facet:adjacent_method,0.8,paper_to_facet,arxiv:2601.10774
CE00460,facet:adjacent_method,paper:arxiv:2601.10774,0.95,facet_to_paper,arxiv:2601.10774
CE00461,paper:arxiv:2302.14082,author:kim_a_nicoli,0.55,paper_to_author,arxiv:2302.14082
CE00462,author:kim_a_nicoli,paper:arxiv:2302.14082,0.7,author_to_paper,arxiv:2302.14082
CE00463,paper:arxiv:2302.14082,author:christopher_j_anders,0.55,paper_to_author,arxiv:2302.14082
CE00464,author:christopher_j_anders,paper:arxiv:2302.14082,0.7,author_to_paper,arxiv:2302.14082
CE00465,paper:arxiv:2302.14082,author:tobias_hartung,0.55,paper_to_author,arxiv:2302.14082
CE00466,author:tobias_hartung,paper:arxiv:2302.14082,0.7,author_to_paper,arxiv:2302.14082
CE00467,paper:arxiv:2302.14082,author:karl_jansen,0.55,paper_to_author,arxiv:2302.14082
