candidate_id,title,authors,year,doi,arxiv_id,primary_url,facets,families,method_groups,query_ids,route_occurrences,score,decision,screen_reason,provenance
arxiv:2101.08176,Introduction to Normalizing Flows for Lattice Field Theory,Michael S. Albergo; Denis Boyda; Daniel C. Hackett; Gurtej Kanwar; Kyle Cranmer; Sébastien Racanière; Danilo Jimenez Rezende; Phiala E. Shanahan,2021,,2101.08176,http://arxiv.org/abs/2101.08176v3,adjacent_method,keyword,flow;gauge,Q28,1,9,include,score=9; phrase_hits=2; strong_domain=boltzmann distribution;gauge theory;lattice field;scalar field; root_methods=; domain=boltzmann;field;flow;gauge;lattice;sampl;scalar; routes=keyword,current arXiv API response
arxiv:2101.05755,Normalizing Flows and the Real-Time Sign Problem,Scott Lawrence; Yukari Yamauchi,2021,,2101.05755,http://arxiv.org/abs/2101.05755v5,adjacent_method,keyword,fermion;flow,Q28,1,9,include,score=9; phrase_hits=2; strong_domain=lattice field;scalar field; root_methods=; domain=field;flow;lattice;markov;scalar; routes=keyword,current arXiv API response
arxiv:2605.22444,Normalizing flows for all-orders QED corrections in lattice field theory,Nils Hermansson-Truedsson; Gurtej Kanwar,2026,,2605.22444,http://arxiv.org/abs/2605.22444v1,adjacent_method,keyword,fermion;flow;scaling,Q28,1,9,include,score=9; phrase_hits=2; strong_domain=lattice field; root_methods=; domain=field;flow;lattice;monte;path;sampl;scalar; routes=keyword,current arXiv API response
doi:10.1007/jhep02(2025)090,Numerical determination of the width and shape of the effective string using Stochastic Normalizing Flows,Michele Caselle; Elia Cellini; Alessandro Nada,2025,10.1007/jhep02(2025)090,,https://doi.org/10.1007/jhep02(2025)090,extension,extension,flow;gauge;stochastic_flow,Q33,1,9,include,score=9; phrase_hits=2; strong_domain=lattice gauge;stochastic normalizing flow; root_methods=stochastic normalizing flow; domain=flow;gauge;lattice;monte;sampl;stochastic; routes=extension,current OpenAlex response
arxiv:1810.12879,Regressive and generative neural networks for scalar field theory,"Zhou, Kai and Endr o di, Gergely and Pang, Long-Gang and St \""o cker, Horst",2019,10.1103/PhysRevD.100.011501,1810.12879,https://arxiv.org/abs/1810.12879,lineage,backward,,Q04,1,9,include,score=9; phrase_hits=0; strong_domain=scalar field; root_methods=; domain=field;scalar; routes=backward,current root bibliography ref 23
arxiv:2309.14983,Sampling Nambu-Goto theory using Normalizing Flows,Michele Caselle; Elia Cellini; Alessandro Nada,2023,,2309.14983,http://arxiv.org/abs/2309.14983v1,adjacent_method,keyword,flow;stochastic_flow,Q28,1,9,include,score=9; phrase_hits=2; strong_domain=lattice field;stochastic normalizing flow; root_methods=stochastic normalizing flow; domain=field;flow;lattice;monte;sampl;stochastic; routes=keyword,current arXiv API response
doi:10.22323/1.430.0036,Sampling QCD field configurations with gauge-equivariant flow models,Phiala E. Shanahan; Ryan Abbott; Michael S. Albergo; Aleksandar Botev; Denis Boyda; K. Cranmer; Daniel Hackett; Gurtej Kanwar; Alexander Matthews; Sébastien Racanière; Ali Razavi; Danilo Jimenez Rezende; Fernando Romero-López; Julian Urban,2023,10.22323/1.430.0036,,http://dx.doi.org/10.22323/1.430.0036,extension,keyword,failure;fermion;flow;gauge,Q24,1,9,include,score=9; phrase_hits=4; strong_domain=lattice field; root_methods=; domain=field;flow;gauge;lattice;sampl;topolog; routes=keyword,current OpenAlex response
arxiv:2110.02673,Scaling Up Machine Learning For Quantum Field Theory with Equivariant Continuous Flows,Pim de Haan and Corrado Rainone and Miranda C. N. Cheng and Roberto Bondesan,2021,,2110.02673,https://arxiv.org/abs/2110.02673,lineage,backward,flow;scaling,Q04,1,9,include,score=9; phrase_hits=0; strong_domain=; root_methods=; domain=field;flow; routes=backward,current root bibliography ref 13
arxiv:2501.07371,Simulating the Hubbard Model with Equivariant Normalizing Flows,Dominic Schuh; Janik Kreit; Evan Berkowitz; Lena Funcke; Thomas Luu; Kim A. Nicoli; Marcel Rodekamp,2025,,2501.07371,http://arxiv.org/abs/2501.07371v1,adjacent_method,keyword,flow,Q28,1,9,include,score=9; phrase_hits=2; strong_domain=boltzmann distribution;lattice field; root_methods=; domain=boltzmann;field;flow;lattice;monte;sampl;thermodynamic; routes=keyword,current arXiv API response
doi:10.22323/1.466.0069,Simulating the Hubbard Model with Equivariant Normalizing Flows,Dominic Schuh; Janik Kreit; Evan Berkowitz; Lena Funcke; Thomas Luu; Kim A. Nicoli; Marcel Rodekamp,2025,10.22323/1.466.0069,,https://doi.org/10.22323/1.466.0069,extension,extension,flow,Q33,1,9,include,score=9; phrase_hits=2; strong_domain=boltzmann distribution;lattice field; root_methods=; domain=boltzmann;field;flow;lattice;monte;sampl;thermodynamic; routes=extension,current OpenAlex response
arxiv:2601.18273,Toward Scalable Normalizing Flows for the Hubbard Model,Janik Kreit; Andrea Bulgarelli; Lena Funcke; Thomas Luu; Dominic Schuh; Simran Singh; Lorenzo Verzichelli,2026,,2601.18273,http://arxiv.org/abs/2601.18273v1,adjacent_method,keyword,fermion;flow;scaling;stochastic_flow,Q28,1,9,include,score=9; phrase_hits=2; strong_domain=boltzmann distribution;markov chain monte carlo;stochastic normalizing flow; root_methods=stochastic normalizing flow; domain=boltzmann;flow;lattice;markov;monte;stochastic; routes=keyword,current arXiv API response
doi:10.1103/physrevlett.126.032001,Estimation of Thermodynamic Observables in Lattice Field Theories with Deep Generative Models,Kim A. Nicoli; Christopher J. Anders; Lena Funcke; Tobias Hartung; Karl Jansen; Pan Kessel; Shinichi Nakajima; Paolo Stornati,2021,10.1103/physrevlett.126.032001,,https://doi.org/10.1103/physrevlett.126.032001,failure;identity,adversarial;root,,Q01;Q32,2,8,monitor,score=8; phrase_hits=1; strong_domain=lattice field;markov chain monte carlo;phi 4; root_methods=; domain=field;lattice;markov;monte;phi;thermodynamic; routes=adversarial;root,current OpenAlex response
doi:10.1103/physrevd.108.074518,"Sampling <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>U</mml:mi><mml:mo stretchy=""false"">(</mml:mo><mml:mn>1</mml:mn><mml:mo stretchy=""false"">)</mml:mo></mml:math> gauge theory using a retrainable conditional flow-based model",Ankur Singha; Dipankar Chakrabarti; Vipul Arora,2023,10.1103/physrevd.108.074518,,https://doi.org/10.1103/physrevd.108.074518,author;extension,author;extension,failure;flow;gauge,Q10;Q33,2,8,monitor,score=8; phrase_hits=1; strong_domain=gauge theory;lattice gauge; root_methods=; domain=flow;gauge;lattice;monte;sampl;topolog; routes=author;extension,current OpenAlex response
doi:10.1103/physrevlett.122.080602,Solving Statistical Mechanics Using Variational Autoregressive Networks,Dian Wu; Lei Wang; Pan Zhang,2019,10.1103/physrevlett.122.080602,,https://doi.org/10.1103/physrevlett.122.080602,adjacent_method;lineage,backward;keyword,,Q04;Q20,2,8,monitor,score=8; phrase_hits=1; strong_domain=; root_methods=; domain=field;sampl; routes=backward;keyword,current OpenAlex response;current root bibliography ref 3
doi:10.22323/1.430.0005,Stochastic normalizing flows for lattice field theory,Elia Cellini; Michele Caselle; Alessandro Nada; Marco Panero,2022,10.22323/1.430.0005,,https://doi.org/10.22323/1.430.0005,identity,root,flow;stochastic_flow,Q01;Q02,2,8,monitor,score=8; phrase_hits=3; strong_domain=boltzmann distribution;lattice field;phi 4;stochastic normalizing flow; root_methods=stochastic normalizing flow; domain=boltzmann;field;flow;lattice;monte;phi;sampl;stochastic; routes=root,current Crossref response;current OpenAlex response
arxiv:2510.01328,Combining complex Langevin dynamics with score-based and energy-based diffusion models,"Aarts, Gert and Habibi, Diaa E. and Wang, Lingxiao and Zhou, Kai",2025,10.1007/JHEP12(2025)160,2510.01328,https://arxiv.org/abs/2510.01328,lineage,backward,diffusion,Q04,1,8,monitor,score=8; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion; routes=backward,current root bibliography ref 31
doi:10.1103/physrevd.100.034515,Flow-based generative models for Markov chain Monte Carlo in lattice field theory,Michael S. Albergo; Gurtej Kanwar; Phiala E. Shanahan,2019,10.1103/physrevd.100.034515,,https://doi.org/10.1103/physrevd.100.034515,identity,root,failure;flow,Q01,1,8,monitor,score=8; phrase_hits=3; strong_domain=boltzmann distribution;lattice field;markov chain monte carlo;phi 4; root_methods=; domain=boltzmann;field;flow;lattice;markov;monte;phi;sampl; routes=root,current OpenAlex response
arxiv:2212.08469,Learning Trivializing Gradient Flows for Lattice Gauge Theories,Simone Bacchio; Pan Kessel; Stefan Schaefer; Lorenz Vaitl,2022,,2212.08469,http://arxiv.org/abs/2212.08469v2,adjacent_method,keyword,flow;gauge;scaling,Q29,1,8,monitor,score=8; phrase_hits=1; strong_domain=lattice field;lattice gauge; root_methods=continuous normalizing flow; domain=field;flow;gauge;lattice;path; routes=keyword,current arXiv API response
doi:10.22323/1.466.0010,Machine-learning approaches to accelerating lattice simulations,Scott Lawrence,2025,10.22323/1.466.0010,,https://doi.org/10.22323/1.466.0010,extension,extension,failure;fermion;gauge,Q33,1,8,monitor,score=8; phrase_hits=2; strong_domain=lattice qcd; root_methods=; domain=field;lattice;sampl;topolog; routes=extension,current OpenAlex response
arxiv:2503.11482,NeuMC -- a package for neural sampling for lattice field theories,Piotr Bialas; Piotr Korcyl; Tomasz Stebel; Dawid Zapolski,2025,,2503.11482,http://arxiv.org/abs/2503.11482v1,adjacent_method,keyword,flow,Q28,1,8,monitor,score=8; phrase_hits=1; strong_domain=lattice field;markov chain monte carlo; root_methods=; domain=field;flow;lattice;markov;monte;sampl; routes=keyword,current arXiv API response
arxiv:2410.13161,Non-Perturbative Trivializing Flows for Lattice Gauge Theories,Mathis Gerdes; Pim de Haan; Roberto Bondesan; Miranda C. N. Cheng,2024,,2410.13161,http://arxiv.org/abs/2410.13161v2,adjacent_method,keyword,flow;gauge,Q29,1,8,monitor,score=8; phrase_hits=2; strong_domain=lattice field;lattice gauge; root_methods=continuous normalizing flow; domain=field;flow;gauge;lattice; routes=keyword,current arXiv API response
arxiv:2502.00263,Progress in Normalizing Flows for 4d Gauge Theories,Ryan Abbott; Denis Boyda; Daniel C. Hackett; Gurtej Kanwar; Fernando Romero-López; Phiala E. Shanahan; Julian M. Urban,2025,,2502.00263,http://arxiv.org/abs/2502.00263v1,adjacent_method,keyword,fermion;flow;gauge,Q28,1,8,monitor,score=8; phrase_hits=1; strong_domain=lattice field; root_methods=; domain=field;flow;gauge;lattice;monte;sampl; routes=keyword,current arXiv API response
arxiv:2405.20322,Quantum generalizations of Glauber and Metropolis dynamics,András Gilyén; Chi-Fang Chen; João F. Doriguello; Michael J. Kastoryano,2024,10.48550/arxiv.2405.20322,2405.20322,http://arxiv.org/abs/2405.20322,correction,adjacent,,Q31,1,8,monitor,score=8; phrase_hits=0; strong_domain=markov chain monte carlo; root_methods=; domain=markov;monte;sampl;thermodynamic; routes=adjacent,current OpenAlex response
doi:10.1007/jhep04(2026)051,Scaling flow-based approaches for topology sampling in SU(3) gauge theory,Claudio Bonanno; Andrea Bulgarelli; Elia Cellini; Alessandro Nada; Dario Panfalone; Davide Vadacchino; Lorenzo Verzichelli,2026,10.1007/jhep04(2026)051,,https://doi.org/10.1007/jhep04(2026)051,extension,extension,failure;flow;gauge;scaling;stochastic_flow,Q33,1,8,monitor,score=8; phrase_hits=1; strong_domain=gauge theory;lattice gauge;stochastic normalizing flow; root_methods=stochastic normalizing flow; domain=flow;gauge;lattice;monte;sampl;stochastic;topolog; routes=extension,current OpenAlex response
doi:10.21468/scipostphys.19.3.077,Super-resolving normalising flows for lattice field theories,Marc Bauer; Renzo Kapust; Jan M. Pawlowski; Finn L. Temmen,2025,10.21468/scipostphys.19.3.077,,https://doi.org/10.21468/scipostphys.19.3.077,author,author,flow,Q10,1,8,monitor,score=8; phrase_hits=1; strong_domain=lattice field;markov chain monte carlo; root_methods=; domain=field;flow;lattice;markov;monte;sampl;stochastic; routes=author,current OpenAlex response
doi:10.22323/1.430.0028,Towards the Application of Skewed Detailed Balance in Lattice Gauge Theories,Joao Pinto Barros; Marina Marinković,2023,10.22323/1.430.0028,,http://dx.doi.org/10.22323/1.430.0028,extension,extension,failure;gauge,Q33,1,8,monitor,score=8; phrase_hits=1; strong_domain=gauge theory;lattice gauge;markov chain monte carlo; root_methods=; domain=gauge;lattice;markov;monte;topolog; routes=extension,current OpenAlex response
doi:10.1103/physrevlett.125.121601,Equivariant Flow-Based Sampling for Lattice Gauge Theory,Gurtej Kanwar; Michael S. Albergo; Denis Boyda; K. Cranmer; Daniel C. Hackett; Sébastien Racanière; Danilo Jimenez Rezende; Phiala E. Shanahan,2020,10.1103/physrevlett.125.121601,,https://doi.org/10.1103/physrevlett.125.121601,extension;failure,extension;keyword,flow;gauge,Q12;Q24;Q33,3,7,monitor,score=7; phrase_hits=0; strong_domain=gauge theory;lattice gauge; root_methods=; domain=flow;gauge;lattice;monte;sampl;topolog; routes=extension;keyword,current OpenAlex response
doi:10.1103/physrevd.106.014514,Flow-based sampling in the lattice Schwinger model at criticality,Michael S. Albergo; Denis Boyda; K. Cranmer; Daniel C. Hackett; Gurtej Kanwar; Sébastien Racanière; Danilo Jimenez Rezende; Fernando Romero-López; Phiala E. Shanahan; Julian M. Urban,2022,10.1103/physrevd.106.014514,,https://doi.org/10.1103/physrevd.106.014514,extension;identity,extension;root,fermion;flow,Q01;Q33,2,7,monitor,score=7; phrase_hits=1; strong_domain=lattice field; root_methods=; domain=field;flow;lattice;sampl; routes=extension;root,current OpenAlex response
doi:10.1239/aap/1401369701,Convergence of Conditional Metropolis-Hastings Samplers,Galin L. Jones; Gareth O. Roberts; Jeffrey S. Rosenthal,2014,10.1239/aap/1401369701,,https://doi.org/10.1239/aap/1401369701,lineage,closure,diffusion,Q36,1,7,monitor,score=7; phrase_hits=0; strong_domain=markov chain monte carlo; root_methods=; domain=diffusion;markov;monte;path;sampl; routes=closure,current OpenAlex response
doi:10.1103/physrevd.106.074506,Gauge-equivariant flow models for sampling in lattice field theories with pseudofermions,Ryan Abbott; Michael S. Albergo; Denis Boyda; K. Cranmer; Daniel C. Hackett; Gurtej Kanwar; Sébastien Racanière; Danilo Jimenez Rezende; Fernando Romero-López; Phiala E. Shanahan; Betsy Tian; Julian M. Urban,2022,10.1103/physrevd.106.074506,,https://doi.org/10.1103/physrevd.106.074506,extension,keyword,fermion;flow;gauge,Q24,1,7,monitor,score=7; phrase_hits=2; strong_domain=lattice field; root_methods=; domain=field;flow;gauge;lattice;sampl;stochastic; routes=keyword,current OpenAlex response
doi:10.22323/1.518.0055,Generative sampling with physics-informed kernels,Renzo Kapust; Friederike Ihssen; Jan M. Pawlowski,2026,10.22323/1.518.0055,,https://doi.org/10.22323/1.518.0055,author,author,flow,Q08,1,7,monitor,score=7; phrase_hits=0; strong_domain=lattice field;scalar field; root_methods=; domain=field;flow;lattice;monte;path;sampl;scalar; routes=author,current OpenAlex response
doi:10.22323/1.396.0508,LeapfrogLayers: A Trainable Framework for Effective Topological Sampling,Sam Foreman; Xiao-Yong Jin; James C. Osborn,2022,10.22323/1.396.0508,,https://doi.org/10.22323/1.396.0508,extension,extension,fermion;gauge,Q33,1,7,monitor,score=7; phrase_hits=1; strong_domain=gauge theory;lattice gauge; root_methods=; domain=gauge;lattice;sampl;topolog; routes=extension,current OpenAlex response
arxiv:2504.18126,Lecture Notes on Normalizing Flows for Lattice Quantum Field Theories,Miranda C. N. Cheng; Niki Stratikopoulou,2025,,2504.18126,http://arxiv.org/abs/2504.18126v1,adjacent_method,keyword,flow;gauge,Q28,1,7,monitor,score=7; phrase_hits=1; strong_domain=lattice field; root_methods=; domain=field;flow;lattice;topolog; routes=keyword,current arXiv API response
doi:10.22323/1.396.0338,Machine Learning of Thermodynamic Observables in the Presence of Mode Collapse,Kim A. Nicoli; Christopher J. Anders; Lena Funcke; Tobias Hartung; Karl Jansen; Pan Kessel; Shinichi Nakajima; Paolo Stornati,2022,10.22323/1.396.0338,,https://doi.org/10.22323/1.396.0338,failure,adversarial,failure,Q32,1,7,monitor,score=7; phrase_hits=1; strong_domain=lattice field; root_methods=; domain=field;lattice;markov;thermodynamic; routes=adversarial,current OpenAlex response
